0.711708,-0.00343053,-0.00520515,-0.702448
0.711418,-0.00374886,-0.00591705,-0.702734
0.711106,-0.00394149,-0.00666084,-0.703042
0.710791,-0.00424022,-0.00736004,-0.703352
0.710461,-0.00386257,-0.00802943,-0.70368
0.710322,-0.00291462,-0.00792377,-0.703826
0.71004,-0.00262382,-0.00872598,-0.704102
0.709711,-0.0028677,-0.00946957,-0.704423
0.70939,-0.00339696,-0.010003,-0.704737
0.709047,-0.00378316,-0.0106026,-0.705071
0.708789,-0.00425299,-0.0100981,-0.705335
0.708606,-0.00466813,-0.00952786,-0.705524
0.708092,-0.00471002,-0.00956079,-0.706039
0.707673,-0.00443922,-0.0100514,-0.706454
0.707344,-0.00380268,-0.0105848,-0.70678
0.707393,-0.00291428,-0.0102254,-0.70674
0.707424,-0.00201805,-0.00983007,-0.706718
0.707444,-0.00114973,-0.00937931,-0.706706
0.7074,-0.000190954,-0.00946233,-0.70675
0.707318,0.000655685,-0.00993084,-0.706825
0.707396,0.00110482,-0.00906342,-0.706759
0.707514,0.00192459,-0.00857856,-0.706644
0.707649,0.00257389,-0.00789872,-0.706516
0.707743,0.00321805,-0.00719504,-0.706426
0.707593,0.00249569,-0.00678565,-0.706584
0.707351,0.00173802,-0.0069295,-0.706826
0.707104,0.00163881,-0.00782173,-0.707064
0.706984,0.0025917,-0.00769015,-0.707183
0.70661,0.0019592,-0.00765916,-0.707559
0.706487,0.00238524,-0.00680816,-0.70769
0.706094,0.0025398,-0.00723131,-0.708076
0.705842,0.00216183,-0.00793601,-0.708321
0.705594,0.00216151,-0.00883351,-0.708558
0.705354,0.00174034,-0.00961328,-0.708787
0.705137,0.000976907,-0.00993068,-0.709001
0.704883,0.000237938,-0.0100078,-0.709253
0.704534,-0.000208333,-0.0105559,-0.709591
0.704169,-0.000658051,-0.0110561,-0.709946
0.703861,0.000211826,-0.0110693,-0.710251
0.703979,0.000809281,-0.0103746,-0.710145
0.704035,0.00160118,-0.00984756,-0.710095
0.704014,0.00251452,-0.00951563,-0.710118
0.703886,0.00312859,-0.00879853,-0.710251
